Polymer,RDF
"[(1, 'S16'), (2, 'S15'), (3, 'S20'), (4, 'E1'), (5, 'S13'), (6, 'E7'), (7, 'S13'), (8, 'S20'), (9, 'E12'), (10, 'S20'), (11, 'S12')]",1.5925607976855325
"[(1, 'S20'), (2, 'E5'), (3, 'S10'), (4, 'E15'), (5, 'S20'), (6, 'S2'), (7, 'E10'), (8, 'S1'), (9, 'E4'), (10, 'S10'), (11, 'S3')]",1.9611493365513049
"[(1, 'S20'), (2, 'S13'), (3, 'S11'), (4, 'S16'), (5, 'E17'), (6, 'S15'), (7, 'S11'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",1.6517236954599568
"[(1, 'S20'), (2, 'S20'), (3, 'E10'), (4, 'S4'), (5, 'S3'), (6, 'S20'), (7, 'E9'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",1.552297399478963
"[(1, 'S9'), (2, 'S4'), (3, 'E9'), (4, 'S11'), (5, 'S11'), (6, 'S7'), (7, 'E16'), (8, 'S15'), (9, 'S15'), (10, 'S12'), (11, 'S18')]",1.9267390074270594
"[(1, 'S20'), (2, 'S1'), (3, 'S0'), (4, 'S20'), (5, 'E9'), (6, 'E1'), (7, 'S3'), (8, 'S20'), (9, 'S3'), (10, 'S18'), (11, 'S18')]",1.7808935714204068
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'S17'), (5, 'E7'), (6, 'S7'), (7, 'S5'), (8, 'S20'), (9, 'E4'), (10, 'S20'), (11, 'E4')]",1.2858925252792375
"[(1, 'S20'), (2, 'S11'), (3, 'S11'), (4, 'S17'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S14'), (10, 'S20'), (11, 'S13')]",0.9025360602649357
"[(1, 'S19'), (2, 'S18'), (3, 'E16'), (4, 'S1'), (5, 'S20'), (6, 'S10'), (7, 'E20'), (8, 'S20'), (9, 'E20'), (10, 'S20'), (11, 'S17')]",2.197347161121918
"[(1, 'S20'), (2, 'S13'), (3, 'S10'), (4, 'S20'), (5, 'S0'), (6, 'S20'), (7, 'E0'), (8, 'S20'), (9, 'E6'), (10, 'S20'), (11, 'S7')]",1.3719927952977855
