Polymer,RDF
"[(1, 'E1'), (2, 'E4'), (3, 'S3'), (4, 'E3'), (5, 'E7'), (6, 'S13'), (7, 'S11'), (8, 'S3'), (9, 'E1'), (10, 'S1'), (11, 'E20'), (12, 'S20'), (13, 'S1'), (14, 'S11'), (15, 'E3')]",1.8679673152969354
"[(1, 'S12'), (2, 'S5'), (3, 'E13'), (4, 'E1'), (5, 'S10'), (6, 'E11'), (7, 'S4'), (8, 'E15'), (9, 'S8'), (10, 'S5'), (11, 'E20'), (12, 'S17'), (13, 'E4'), (14, 'S11'), (15, 'S4')]",2.12165488084284
"[(1, 'S16'), (2, 'S20'), (3, 'E6'), (4, 'E9'), (5, 'E7'), (6, 'E20'), (7, 'E4'), (8, 'E7'), (9, 'S9'), (10, 'S9'), (11, 'E1'), (12, 'E18'), (13, 'E11'), (14, 'E12'), (15, 'S0')]",2.164877116902801
"[(1, 'S12'), (2, 'E20'), (3, 'E20'), (4, 'E5'), (5, 'E16'), (6, 'S10'), (7, 'E2'), (8, 'E14'), (9, 'E15'), (10, 'S9'), (11, 'E9'), (12, 'E19'), (13, 'S10'), (14, 'S9'), (15, 'E20')]",2.7037755423724974
"[(1, 'E7'), (2, 'S20'), (3, 'S11'), (4, 'E14'), (5, 'S20'), (6, 'E10'), (7, 'S11'), (8, 'S9'), (9, 'S17'), (10, 'E9'), (11, 'E5'), (12, 'E8'), (13, 'E11'), (14, 'E20'), (15, 'S3')]",2.1657867523001926
"[(1, 'S20'), (2, 'S6'), (3, 'S5'), (4, 'S20'), (5, 'E5'), (6, 'S0'), (7, 'E20'), (8, 'S2'), (9, 'S6'), (10, 'S7'), (11, 'S13'), (12, 'E9'), (13, 'E8'), (14, 'S14'), (15, 'S1')]",2.007353471552637
"[(1, 'S4'), (2, 'E20'), (3, 'E0'), (4, 'E6'), (5, 'E2'), (6, 'E8'), (7, 'E19'), (8, 'S1'), (9, 'E20'), (10, 'E20'), (11, 'S20'), (12, 'E2'), (13, 'E20'), (14, 'E14'), (15, 'E16')]",2.708143435342066
"[(1, 'S5'), (2, 'E12'), (3, 'S19'), (4, 'E10'), (5, 'E20'), (6, 'E4'), (7, 'S7'), (8, 'S16'), (9, 'S11'), (10, 'E20'), (11, 'S12'), (12, 'S6'), (13, 'S1'), (14, 'E13'), (15, 'E1')]",2.2187218787423006
"[(1, 'S3'), (2, 'E16'), (3, 'S9'), (4, 'S10'), (5, 'E8'), (6, 'E6'), (7, 'S11'), (8, 'E12'), (9, 'S20'), (10, 'S8'), (11, 'S10'), (12, 'E20'), (13, 'E20'), (14, 'E4'), (15, 'E9')]",2.317514156522563
"[(1, 'S6'), (2, 'E3'), (3, 'S10'), (4, 'S12'), (5, 'S20'), (6, 'E20'), (7, 'S14'), (8, 'E5'), (9, 'S8'), (10, 'S4'), (11, 'S0'), (12, 'S8'), (13, 'S12'), (14, 'E1'), (15, 'S20')]",1.8374045006787174
"[(1, 'S1'), (2, 'E20'), (3, 'E20'), (4, 'E20'), (5, 'S14'), (6, 'E2'), (7, 'S7'), (8, 'E17'), (9, 'S11'), (10, 'E13'), (11, 'E20'), (12, 'S4'), (13, 'S20'), (14, 'E1'), (15, 'E13')]",2.641830290372397
"[(1, 'E20'), (2, 'S13'), (3, 'E4'), (4, 'S20'), (5, 'E20'), (6, 'S17'), (7, 'E9'), (8, 'S20'), (9, 'E2'), (10, 'S2'), (11, 'E3'), (12, 'E16'), (13, 'S5'), (14, 'S20'), (15, 'E4')]",2.1453958989648783
"[(1, 'E6'), (2, 'S17'), (3, 'S20'), (4, 'S20'), (5, 'E6'), (6, 'E20'), (7, 'E2'), (8, 'E5'), (9, 'S8'), (10, 'S19'), (11, 'E20'), (12, 'S12'), (13, 'E4'), (14, 'S20'), (15, 'E1')]",2.009244205845164
"[(1, 'S20'), (2, 'S20'), (3, 'E11'), (4, 'S13'), (5, 'E13'), (6, 'E8'), (7, 'S19'), (8, 'S12'), (9, 'S7'), (10, 'E20'), (11, 'E11'), (12, 'S20'), (13, 'S8'), (14, 'S10'), (15, 'S20')]",2.164158115520209
