Polymer,RDF
"[(1, 'S11'), (2, 'S1'), (3, 'E16'), (4, 'E16'), (5, 'S13'), (6, 'S2'), (7, 'E2'), (8, 'E20'), (9, 'E17'), (10, 'E20'), (11, 'E13'), (12, 'S20')]",2.5241866566841082
"[(1, 'S1'), (2, 'E6'), (3, 'S18'), (4, 'E8'), (5, 'E5'), (6, 'E20'), (7, 'E1'), (8, 'S17'), (9, 'E18'), (10, 'S8'), (11, 'E2'), (12, 'E0')]",2.063035923947936
"[(1, 'E1'), (2, 'E3'), (3, 'S12'), (4, 'E20'), (5, 'E20'), (6, 'S6'), (7, 'S10'), (8, 'E3'), (9, 'E15'), (10, 'S15'), (11, 'S6'), (12, 'S10')]",2.162053378859355
"[(1, 'E5'), (2, 'E16'), (3, 'E10'), (4, 'S1'), (5, 'E5'), (6, 'S1'), (7, 'E9'), (8, 'E19'), (9, 'E18'), (10, 'S20'), (11, 'S17'), (12, 'E9')]",2.28712662881361
"[(1, 'E20'), (2, 'E4'), (3, 'S6'), (4, 'E11'), (5, 'E20'), (6, 'S1'), (7, 'S1'), (8, 'E3'), (9, 'E20'), (10, 'S7'), (11, 'S20'), (12, 'S20')]",2.3082599004006568
"[(1, 'S12'), (2, 'S15'), (3, 'S19'), (4, 'S11'), (5, 'S7'), (6, 'S19'), (7, 'S3'), (8, 'E3'), (9, 'S8'), (10, 'S7'), (11, 'S9'), (12, 'S8')]",1.1745724165711806
"[(1, 'E9'), (2, 'S6'), (3, 'S1'), (4, 'E20'), (5, 'E3'), (6, 'E11'), (7, 'S2'), (8, 'E9'), (9, 'S7'), (10, 'E18'), (11, 'E1'), (12, 'E4')]",2.157942748012914
"[(1, 'E19'), (2, 'S9'), (3, 'S15'), (4, 'E20'), (5, 'E13'), (6, 'S1'), (7, 'S20'), (8, 'E11'), (9, 'E17'), (10, 'E10'), (11, 'E20'), (12, 'E18')]",2.722795409175859
"[(1, 'E20'), (2, 'E18'), (3, 'E20'), (4, 'S20'), (5, 'E16'), (6, 'E11'), (7, 'S20'), (8, 'E17'), (9, 'S14'), (10, 'E17'), (11, 'S9'), (12, 'E0')]",2.6554379494674976
"[(1, 'S7'), (2, 'E3'), (3, 'S2'), (4, 'S20'), (5, 'E19'), (6, 'E1'), (7, 'E2'), (8, 'E3'), (9, 'E11'), (10, 'E6'), (11, 'E2'), (12, 'E3')]",1.9045493811433953
"[(1, 'S15'), (2, 'E12'), (3, 'E2'), (4, 'S4'), (5, 'E9'), (6, 'S20'), (7, 'E20'), (8, 'S20'), (9, 'E6'), (10, 'E18'), (11, 'E13'), (12, 'S0')]",2.232892836446453
"[(1, 'S14'), (2, 'E1'), (3, 'S2'), (4, 'E18'), (5, 'E20'), (6, 'E3'), (7, 'S2'), (8, 'E5'), (9, 'E13'), (10, 'E12'), (11, 'S20'), (12, 'S5')]",2.2460965222051357
"[(1, 'E9'), (2, 'E3'), (3, 'E10'), (4, 'S4'), (5, 'E2'), (6, 'E6'), (7, 'S2'), (8, 'S1'), (9, 'E10'), (10, 'S5'), (11, 'E10'), (12, 'E20')]",2.060320666814846
"[(1, 'E6'), (2, 'S20'), (3, 'S20'), (4, 'E6'), (5, 'E10'), (6, 'S9'), (7, 'E7'), (8, 'E1'), (9, 'E5'), (10, 'E4'), (11, 'S2'), (12, 'S0')]",1.8580513628171609
"[(1, 'E2'), (2, 'E7'), (3, 'S11'), (4, 'E3'), (5, 'E14'), (6, 'E14'), (7, 'E19'), (8, 'S0'), (9, 'E11'), (10, 'E13'), (11, 'E12'), (12, 'S20')]",2.221898713416145
"[(1, 'S14'), (2, 'S20'), (3, 'S1'), (4, 'E6'), (5, 'E8'), (6, 'E15'), (7, 'S4'), (8, 'S6'), (9, 'S0'), (10, 'E9'), (11, 'S8'), (12, 'E15')]",2.1071484538476284
"[(1, 'S18'), (2, 'S2'), (3, 'S20'), (4, 'E12'), (5, 'E17'), (6, 'E9'), (7, 'S20'), (8, 'E20'), (9, 'E13'), (10, 'S5'), (11, 'S19'), (12, 'S13')]",2.3131666077666537
"[(1, 'S9'), (2, 'S7'), (3, 'S18'), (4, 'E3'), (5, 'S0'), (6, 'S1'), (7, 'S7'), (8, 'E13'), (9, 'S5'), (10, 'S6'), (11, 'S3'), (12, 'E0')]",1.8918990563790636
"[(1, 'S10'), (2, 'S2'), (3, 'S15'), (4, 'S3'), (5, 'E3'), (6, 'E6'), (7, 'E6'), (8, 'E12'), (9, 'S11'), (10, 'E6'), (11, 'E5'), (12, 'S2')]",1.9330340213988002
"[(1, 'S1'), (2, 'E20'), (3, 'S20'), (4, 'E5'), (5, 'S6'), (6, 'E2'), (7, 'E1'), (8, 'E5'), (9, 'E3'), (10, 'S20'), (11, 'E10'), (12, 'S20')]",1.9508248583534389
"[(1, 'E20'), (2, 'E14'), (3, 'E20'), (4, 'S9'), (5, 'E2'), (6, 'S10'), (7, 'E8'), (8, 'E8'), (9, 'S1'), (10, 'S6'), (11, 'E20'), (12, 'S12')]",2.398119483541052
"[(1, 'S13'), (2, 'S7'), (3, 'S20'), (4, 'S8'), (5, 'E2'), (6, 'E5'), (7, 'E20'), (8, 'E8'), (9, 'E5'), (10, 'S9'), (11, 'E15'), (12, 'S17')]",2.0995378096582087
"[(1, 'S1'), (2, 'S2'), (3, 'S0'), (4, 'S7'), (5, 'E5'), (6, 'S3'), (7, 'E0'), (8, 'E20'), (9, 'E5'), (10, 'E8'), (11, 'S20'), (12, 'S5')]",2.0330007974789304
"[(1, 'E2'), (2, 'S8'), (3, 'S8'), (4, 'S9'), (5, 'E8'), (6, 'S19'), (7, 'E15'), (8, 'E18'), (9, 'S3'), (10, 'S7'), (11, 'E9'), (12, 'S3')]",2.1117231527029503
"[(1, 'S2'), (2, 'S8'), (3, 'S12'), (4, 'E5'), (5, 'E9'), (6, 'S3'), (7, 'E12'), (8, 'S4'), (9, 'S14'), (10, 'E20'), (11, 'E12'), (12, 'E3')]",2.1392927965857425
"[(1, 'E1'), (2, 'E16'), (3, 'S20'), (4, 'S8'), (5, 'E6'), (6, 'E2'), (7, 'S20'), (8, 'E11'), (9, 'S2'), (10, 'S4'), (11, 'E13'), (12, 'E10')]",2.034724751266314
"[(1, 'S20'), (2, 'S5'), (3, 'E15'), (4, 'E19'), (5, 'E3'), (6, 'E20'), (7, 'S1'), (8, 'E4'), (9, 'S1'), (10, 'E14'), (11, 'E15'), (12, 'E7')]",2.3647595659508482
"[(1, 'S12'), (2, 'S14'), (3, 'S20'), (4, 'E11'), (5, 'S12'), (6, 'S20'), (7, 'S2'), (8, 'E5'), (9, 'S3'), (10, 'S0'), (11, 'S15'), (12, 'S19')]",1.693846519216887
"[(1, 'E6'), (2, 'S5'), (3, 'S20'), (4, 'E16'), (5, 'E2'), (6, 'S16'), (7, 'S19'), (8, 'E5'), (9, 'S4'), (10, 'S20'), (11, 'S20'), (12, 'S14')]",1.8343153498891827
"[(1, 'E3'), (2, 'E2'), (3, 'S20'), (4, 'E11'), (5, 'S12'), (6, 'E12'), (7, 'E2'), (8, 'E19'), (9, 'E13'), (10, 'E7'), (11, 'S12'), (12, 'E15')]",2.172968809565603
"[(1, 'S14'), (2, 'S10'), (3, 'S19'), (4, 'S5'), (5, 'S10'), (6, 'S4'), (7, 'S10'), (8, 'E0'), (9, 'E2'), (10, 'S1'), (11, 'S18'), (12, 'E14')]",1.8832905188065237
"[(1, 'E13'), (2, 'S20'), (3, 'S20'), (4, 'S1'), (5, 'S1'), (6, 'E5'), (7, 'E16'), (8, 'E20'), (9, 'S2'), (10, 'S6'), (11, 'E10'), (12, 'S14')]",2.221243138111433
"[(1, 'E3'), (2, 'S19'), (3, 'S4'), (4, 'E10'), (5, 'E17'), (6, 'E0'), (7, 'S5'), (8, 'E20'), (9, 'E19'), (10, 'E7'), (11, 'E8'), (12, 'E14')]",2.358877338985195
"[(1, 'S12'), (2, 'E8'), (3, 'S20'), (4, 'E2'), (5, 'E13'), (6, 'S12'), (7, 'S13'), (8, 'E20'), (9, 'E3'), (10, 'S6'), (11, 'S20'), (12, 'E12')]",2.1142412747291175
"[(1, 'E7'), (2, 'S20'), (3, 'E3'), (4, 'E14'), (5, 'E5'), (6, 'S20'), (7, 'S16'), (8, 'E16'), (9, 'E4'), (10, 'E8'), (11, 'S20'), (12, 'S5')]",2.0093093299694935
"[(1, 'S5'), (2, 'S1'), (3, 'S20'), (4, 'E15'), (5, 'S20'), (6, 'S20'), (7, 'S4'), (8, 'S1'), (9, 'E3'), (10, 'S12'), (11, 'S5'), (12, 'S6')]",1.8061464977578865
"[(1, 'S20'), (2, 'S6'), (3, 'S18'), (4, 'E20'), (5, 'S20'), (6, 'S13'), (7, 'S20'), (8, 'E19'), (9, 'E0'), (10, 'E19'), (11, 'S20'), (12, 'S0')]",2.2384249100622213
"[(1, 'E5'), (2, 'E3'), (3, 'S20'), (4, 'E20'), (5, 'E16'), (6, 'S20'), (7, 'E2'), (8, 'E1'), (9, 'E4'), (10, 'S20'), (11, 'S18'), (12, 'S19')]",1.9995181515600606
"[(1, 'S9'), (2, 'S4'), (3, 'S15'), (4, 'E0'), (5, 'S7'), (6, 'E4'), (7, 'E2'), (8, 'E19'), (9, 'S0'), (10, 'E8'), (11, 'S7'), (12, 'S9')]",2.032750909728957
"[(1, 'E4'), (2, 'E11'), (3, 'S20'), (4, 'S20'), (5, 'S11'), (6, 'S17'), (7, 'S5'), (8, 'E11'), (9, 'S5'), (10, 'S3'), (11, 'S20'), (12, 'S11')]",1.859508771827489
"[(1, 'S15'), (2, 'S5'), (3, 'S20'), (4, 'E18'), (5, 'E18'), (6, 'S20'), (7, 'S20'), (8, 'E20'), (9, 'S11'), (10, 'E20'), (11, 'S19'), (12, 'E3')]",2.3736870209045264
"[(1, 'E13'), (2, 'S14'), (3, 'S20'), (4, 'S1'), (5, 'E8'), (6, 'S14'), (7, 'S7'), (8, 'E11'), (9, 'E13'), (10, 'S14'), (11, 'S10'), (12, 'E20')]",2.213519905356435
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'E20'), (5, 'S7'), (6, 'S9'), (7, 'S1'), (8, 'E20'), (9, 'E13'), (10, 'S10'), (11, 'S11'), (12, 'S20')]",2.2289305663441397
"[(1, 'E1'), (2, 'S6'), (3, 'S20'), (4, 'S1'), (5, 'S3'), (6, 'S4'), (7, 'S1'), (8, 'E9'), (9, 'S2'), (10, 'S8'), (11, 'S20'), (12, 'S15')]",1.7640686540385295
"[(1, 'E14'), (2, 'E1'), (3, 'S20'), (4, 'S10'), (5, 'S5'), (6, 'S20'), (7, 'S11'), (8, 'E2'), (9, 'E2'), (10, 'E6'), (11, 'S14'), (12, 'S18')]",1.7859874459563678
"[(1, 'S8'), (2, 'S2'), (3, 'S20'), (4, 'E15'), (5, 'S18'), (6, 'S20'), (7, 'E9'), (8, 'S6'), (9, 'S10'), (10, 'S6'), (11, 'S20'), (12, 'S14')]",1.8350579945471086
"[(1, 'S0'), (2, 'E7'), (3, 'S20'), (4, 'S5'), (5, 'S9'), (6, 'S10'), (7, 'E4'), (8, 'S16'), (9, 'E3'), (10, 'S19'), (11, 'S20'), (12, 'S9')]",1.3647192699302622
"[(1, 'S13'), (2, 'E15'), (3, 'S14'), (4, 'E8'), (5, 'E4'), (6, 'S20'), (7, 'S12'), (8, 'E16'), (9, 'E15'), (10, 'S18'), (11, 'S20'), (12, 'S20')]",2.154109011940939
"[(1, 'E16'), (2, 'S9'), (3, 'S20'), (4, 'E2'), (5, 'S20'), (6, 'S20'), (7, 'S11'), (8, 'E20'), (9, 'E4'), (10, 'S9'), (11, 'S13'), (12, 'S3')]",2.0616651799940477
"[(1, 'S6'), (2, 'S11'), (3, 'S18'), (4, 'E5'), (5, 'E0'), (6, 'E14'), (7, 'S20'), (8, 'E1'), (9, 'E0'), (10, 'S11'), (11, 'S7'), (12, 'S20')]",1.9153058504441063
"[(1, 'S20'), (2, 'E9'), (3, 'S20'), (4, 'E16'), (5, 'E2'), (6, 'E5'), (7, 'S4'), (8, 'E3'), (9, 'E6'), (10, 'S16'), (11, 'S15'), (12, 'S5')]",1.9505051404646885
"[(1, 'S0'), (2, 'E2'), (3, 'S20'), (4, 'E9'), (5, 'S11'), (6, 'S20'), (7, 'E10'), (8, 'S11'), (9, 'S3'), (10, 'S17'), (11, 'S13'), (12, 'E1')]",1.7781878496267276
"[(1, 'S11'), (2, 'S2'), (3, 'S20'), (4, 'E10'), (5, 'S1'), (6, 'S20'), (7, 'S15'), (8, 'E0'), (9, 'S20'), (10, 'E4'), (11, 'S3'), (12, 'S11')]",1.600321694727981
"[(1, 'S20'), (2, 'S11'), (3, 'S20'), (4, 'E18'), (5, 'S20'), (6, 'E4'), (7, 'S15'), (8, 'E13'), (9, 'S15'), (10, 'E5'), (11, 'S15'), (12, 'S2')]",2.001712124604836
"[(1, 'S3'), (2, 'E4'), (3, 'S16'), (4, 'E7'), (5, 'S13'), (6, 'S15'), (7, 'S3'), (8, 'E16'), (9, 'S2'), (10, 'S18'), (11, 'S20'), (12, 'S7')]",1.9290880687142788
"[(1, 'E12'), (2, 'E20'), (3, 'S20'), (4, 'S0'), (5, 'S16'), (6, 'S20'), (7, 'E3'), (8, 'S16'), (9, 'S9'), (10, 'E4'), (11, 'S20'), (12, 'S5')]",1.988471097996122
"[(1, 'S9'), (2, 'E14'), (3, 'S20'), (4, 'E20'), (5, 'S12'), (6, 'S20'), (7, 'S20'), (8, 'S6'), (9, 'S15'), (10, 'S20'), (11, 'S20'), (12, 'S20')]",1.9933518333373677
"[(1, 'S5'), (2, 'S6'), (3, 'S20'), (4, 'S13'), (5, 'S6'), (6, 'S20'), (7, 'E5'), (8, 'S20'), (9, 'S5'), (10, 'E7'), (11, 'S18'), (12, 'E2')]",1.381509811978944
"[(1, 'S20'), (2, 'S9'), (3, 'S20'), (4, 'E12'), (5, 'S20'), (6, 'S20'), (7, 'E2'), (8, 'S4'), (9, 'S19'), (10, 'E1'), (11, 'S16'), (12, 'S8')]",1.2365066716990327
"[(1, 'S1'), (2, 'S12'), (3, 'S20'), (4, 'E1'), (5, 'E6'), (6, 'S20'), (7, 'S3'), (8, 'S13'), (9, 'S6'), (10, 'E3'), (11, 'S14'), (12, 'E6')]",1.5011783579730604
"[(1, 'S10'), (2, 'E4'), (3, 'S20'), (4, 'E11'), (5, 'S13'), (6, 'E5'), (7, 'S5'), (8, 'S20'), (9, 'S20'), (10, 'S5'), (11, 'S7'), (12, 'S20')]",1.6353295421402159
"[(1, 'S14'), (2, 'E13'), (3, 'S20'), (4, 'E6'), (5, 'S10'), (6, 'S4'), (7, 'S17'), (8, 'E8'), (9, 'S11'), (10, 'S10'), (11, 'S20'), (12, 'S18')]",1.7896762133341482
"[(1, 'S7'), (2, 'E20'), (3, 'S13'), (4, 'E11'), (5, 'S6'), (6, 'S20'), (7, 'E5'), (8, 'S20'), (9, 'E1'), (10, 'S9'), (11, 'S13'), (12, 'S1')]",1.9900995245417832
"[(1, 'E12'), (2, 'S0'), (3, 'S20'), (4, 'S17'), (5, 'S9'), (6, 'S20'), (7, 'S11'), (8, 'S10'), (9, 'S7'), (10, 'S12'), (11, 'S20'), (12, 'S19')]",1.6090563324642808
"[(1, 'E0'), (2, 'E17'), (3, 'S20'), (4, 'S10'), (5, 'S1'), (6, 'E2'), (7, 'E12'), (8, 'S20'), (9, 'E9'), (10, 'S14'), (11, 'S18'), (12, 'S5')]",2.02743612137132
"[(1, 'E3'), (2, 'S9'), (3, 'S20'), (4, 'E13'), (5, 'S14'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S18'), (10, 'S20'), (11, 'S20'), (12, 'E3')]",1.303548521173866
"[(1, 'S8'), (2, 'S18'), (3, 'S20'), (4, 'E10'), (5, 'S16'), (6, 'S10'), (7, 'S14'), (8, 'S4'), (9, 'S15'), (10, 'S2'), (11, 'S20'), (12, 'S2')]",1.3959437889922839
"[(1, 'S20'), (2, 'S7'), (3, 'S20'), (4, 'E12'), (5, 'S20'), (6, 'S14'), (7, 'S20'), (8, 'S20'), (9, 'S11'), (10, 'E8'), (11, 'S20'), (12, 'S14')]",1.4106764281183928
"[(1, 'E6'), (2, 'S18'), (3, 'S20'), (4, 'E17'), (5, 'S20'), (6, 'E0'), (7, 'E5'), (8, 'S17'), (9, 'S20'), (10, 'S8'), (11, 'S20'), (12, 'S8')]",1.834282755483276
"[(1, 'S7'), (2, 'S9'), (3, 'S20'), (4, 'S13'), (5, 'S19'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S9'), (11, 'S20'), (12, 'S8')]",0.8859783931579841
"[(1, 'S8'), (2, 'E14'), (3, 'S20'), (4, 'E12'), (5, 'S18'), (6, 'S20'), (7, 'E1'), (8, 'S13'), (9, 'S17'), (10, 'S18'), (11, 'S20'), (12, 'E4')]",1.776729799806013
"[(1, 'S15'), (2, 'S19'), (3, 'S20'), (4, 'S13'), (5, 'E8'), (6, 'S2'), (7, 'E15'), (8, 'S8'), (9, 'S7'), (10, 'S16'), (11, 'S12'), (12, 'E16')]",2.0729204949121254
"[(1, 'S10'), (2, 'S10'), (3, 'S20'), (4, 'S9'), (5, 'S5'), (6, 'S20'), (7, 'S9'), (8, 'S20'), (9, 'S8'), (10, 'S13'), (11, 'S20'), (12, 'S3')]",1.1750991020643937
"[(1, 'S7'), (2, 'S20'), (3, 'S20'), (4, 'E5'), (5, 'S20'), (6, 'S20'), (7, 'E4'), (8, 'S15'), (9, 'S7'), (10, 'E12'), (11, 'S20'), (12, 'S10')]",1.4199761595414202
"[(1, 'S1'), (2, 'E5'), (3, 'S20'), (4, 'E20'), (5, 'S15'), (6, 'S20'), (7, 'S16'), (8, 'S12'), (9, 'S8'), (10, 'S16'), (11, 'S20'), (12, 'S1')]",1.9779539157839743
"[(1, 'S18'), (2, 'E1'), (3, 'S20'), (4, 'E9'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S19'), (10, 'S13'), (11, 'S20'), (12, 'S18')]",1.0983699784510037
"[(1, 'S6'), (2, 'S20'), (3, 'S20'), (4, 'E2'), (5, 'S20'), (6, 'S20'), (7, 'S14'), (8, 'S20'), (9, 'S20'), (10, 'E11'), (11, 'S10'), (12, 'S20')]",1.0496938759432055
