Polymer,RDF
"[(1, 'S20'), (2, 'E17'), (3, 'S6'), (4, 'S20'), (5, 'S14'), (6, 'E11'), (7, 'S9'), (8, 'S13'), (9, 'E8'), (10, 'E1'), (11, 'E4'), (12, 'S8'), (13, 'S17'), (14, 'E14'), (15, 'S20'), (16, 'E5'), (17, 'E5')]",1.9951559510890675
"[(1, 'S20'), (2, 'E0'), (3, 'E4'), (4, 'S4'), (5, 'S20'), (6, 'S0'), (7, 'E11'), (8, 'S7'), (9, 'E9'), (10, 'S3'), (11, 'E15'), (12, 'S18'), (13, 'S20'), (14, 'S3'), (15, 'S12'), (16, 'S20'), (17, 'S20')]",1.9358339867919447
"[(1, 'E9'), (2, 'S7'), (3, 'S12'), (4, 'S20'), (5, 'S20'), (6, 'S10'), (7, 'E1'), (8, 'S15'), (9, 'E2'), (10, 'E7'), (11, 'S3'), (12, 'S20'), (13, 'S13'), (14, 'E8'), (15, 'S1'), (16, 'S10'), (17, 'E2')]",1.5811390095278597
"[(1, 'E2'), (2, 'S3'), (3, 'S12'), (4, 'S17'), (5, 'E3'), (6, 'S4'), (7, 'E10'), (8, 'S13'), (9, 'E20'), (10, 'E2'), (11, 'S7'), (12, 'S4'), (13, 'S20'), (14, 'E15'), (15, 'S14'), (16, 'E12'), (17, 'S2')]",2.0753556228965593
"[(1, 'S13'), (2, 'S20'), (3, 'S13'), (4, 'S0'), (5, 'S17'), (6, 'S6'), (7, 'S8'), (8, 'S6'), (9, 'E8'), (10, 'E20'), (11, 'E10'), (12, 'E16'), (13, 'S9'), (14, 'E1'), (15, 'S2'), (16, 'S20'), (17, 'S20')]",2.1914936230553366
"[(1, 'S4'), (2, 'S20'), (3, 'S17'), (4, 'S20'), (5, 'S0'), (6, 'S11'), (7, 'S20'), (8, 'S16'), (9, 'E6'), (10, 'E8'), (11, 'S4'), (12, 'E15'), (13, 'S20'), (14, 'E11'), (15, 'E20'), (16, 'E6'), (17, 'S2')]",2.208094824838895
"[(1, 'S20'), (2, 'S18'), (3, 'S8'), (4, 'S20'), (5, 'S11'), (6, 'S17'), (7, 'S8'), (8, 'S8'), (9, 'E20'), (10, 'S14'), (11, 'S8'), (12, 'E4'), (13, 'S20'), (14, 'S20'), (15, 'S10'), (16, 'E15'), (17, 'E19')]",2.12893089667849
"[(1, 'S7'), (2, 'S15'), (3, 'E6'), (4, 'E4'), (5, 'S18'), (6, 'S12'), (7, 'S20'), (8, 'S6'), (9, 'E2'), (10, 'S10'), (11, 'S6'), (12, 'S10'), (13, 'S5'), (14, 'E9'), (15, 'S7'), (16, 'S8'), (17, 'S9')]",1.1177746064080907
"[(1, 'S2'), (2, 'S20'), (3, 'E9'), (4, 'S3'), (5, 'S20'), (6, 'S4'), (7, 'S4'), (8, 'E3'), (9, 'E16'), (10, 'E10'), (11, 'S4'), (12, 'E2'), (13, 'S1'), (14, 'S13'), (15, 'S13'), (16, 'E11'), (17, 'E3')]",1.9578188044159184
"[(1, 'S15'), (2, 'S9'), (3, 'E12'), (4, 'E4'), (5, 'S20'), (6, 'S19'), (7, 'E4'), (8, 'S13'), (9, 'S4'), (10, 'S2'), (11, 'S5'), (12, 'E2'), (13, 'S15'), (14, 'S5'), (15, 'E2'), (16, 'S20'), (17, 'S3')]",1.110102800202725
"[(1, 'S1'), (2, 'S9'), (3, 'E4'), (4, 'S5'), (5, 'S15'), (6, 'E20'), (7, 'S6'), (8, 'S8'), (9, 'E8'), (10, 'S20'), (11, 'E17'), (12, 'S19'), (13, 'S6'), (14, 'S17'), (15, 'S20'), (16, 'E4'), (17, 'S20')]",1.9695384946084253
"[(1, 'E14'), (2, 'S11'), (3, 'S20'), (4, 'S18'), (5, 'E3'), (6, 'S6'), (7, 'E5'), (8, 'S14'), (9, 'E20'), (10, 'E5'), (11, 'S10'), (12, 'E20'), (13, 'S9'), (14, 'E2'), (15, 'E1'), (16, 'S15'), (17, 'E2')]",2.029232573656188
"[(1, 'E17'), (2, 'S10'), (3, 'S20'), (4, 'S8'), (5, 'S14'), (6, 'E16'), (7, 'E16'), (8, 'S20'), (9, 'E20'), (10, 'E3'), (11, 'S1'), (12, 'E12'), (13, 'E5'), (14, 'S3'), (15, 'S3'), (16, 'S13'), (17, 'S17')]",2.3648638421747563
"[(1, 'S9'), (2, 'S11'), (3, 'S10'), (4, 'S7'), (5, 'S20'), (6, 'S13'), (7, 'S3'), (8, 'S20'), (9, 'E14'), (10, 'E16'), (11, 'S12'), (12, 'E7'), (13, 'S18'), (14, 'S3'), (15, 'S1'), (16, 'E14'), (17, 'S10')]",2.112475338764739
"[(1, 'E20'), (2, 'S8'), (3, 'E1'), (4, 'S4'), (5, 'S4'), (6, 'S8'), (7, 'S5'), (8, 'S17'), (9, 'E15'), (10, 'S9'), (11, 'E3'), (12, 'S5'), (13, 'S13'), (14, 'E20'), (15, 'S10'), (16, 'S20'), (17, 'E13')]",2.226761595011858
"[(1, 'E15'), (2, 'S3'), (3, 'E0'), (4, 'S14'), (5, 'S20'), (6, 'S18'), (7, 'S20'), (8, 'S17'), (9, 'S19'), (10, 'S11'), (11, 'S6'), (12, 'S4'), (13, 'S10'), (14, 'S16'), (15, 'E11'), (16, 'S20'), (17, 'S20')]",1.5423736602433245
"[(1, 'S20'), (2, 'S20'), (3, 'E4'), (4, 'S20'), (5, 'S13'), (6, 'E4'), (7, 'E9'), (8, 'S19'), (9, 'E13'), (10, 'S10'), (11, 'E1'), (12, 'S2'), (13, 'S19'), (14, 'E13'), (15, 'E7'), (16, 'S17'), (17, 'E4')]",1.8994548294103382
"[(1, 'E3'), (2, 'S20'), (3, 'S1'), (4, 'S9'), (5, 'S20'), (6, 'E3'), (7, 'E20'), (8, 'E3'), (9, 'S8'), (10, 'S0'), (11, 'S2'), (12, 'E5'), (13, 'S20'), (14, 'S1'), (15, 'E12'), (16, 'E0'), (17, 'E16')]",2.030267945350243
"[(1, 'E11'), (2, 'S20'), (3, 'S4'), (4, 'S20'), (5, 'E5'), (6, 'S20'), (7, 'S18'), (8, 'S10'), (9, 'E2'), (10, 'S14'), (11, 'S13'), (12, 'S2'), (13, 'S11'), (14, 'E17'), (15, 'E6'), (16, 'S9'), (17, 'S1')]",1.80635555557667
"[(1, 'E4'), (2, 'S9'), (3, 'E20'), (4, 'S6'), (5, 'S12'), (6, 'S20'), (7, 'E3'), (8, 'S20'), (9, 'E14'), (10, 'S2'), (11, 'E4'), (12, 'S14'), (13, 'E11'), (14, 'S11'), (15, 'E14'), (16, 'S14'), (17, 'S11')]",2.077164284943997
