Polymer,RDF
"[(1, 'S12'), (2, 'E7'), (3, 'S20'), (4, 'E17'), (5, 'S10'), (6, 'E3'), (7, 'E15'), (8, 'E5'), (9, 'S2'), (10, 'E13'), (11, 'S5'), (12, 'S2'), (13, 'S7'), (14, 'S12')]",2.1113358363936143
"[(1, 'E20'), (2, 'E8'), (3, 'E6'), (4, 'S10'), (5, 'E12'), (6, 'E3'), (7, 'E6'), (8, 'E6'), (9, 'E10'), (10, 'E1'), (11, 'E20'), (12, 'E20'), (13, 'S15'), (14, 'E20')]",2.4427528123729303
"[(1, 'S20'), (2, 'S15'), (3, 'E12'), (4, 'E19'), (5, 'S20'), (6, 'E3'), (7, 'E17'), (8, 'S20'), (9, 'E10'), (10, 'E19'), (11, 'E12'), (12, 'S4'), (13, 'S9'), (14, 'E4')]",2.344624616301502
"[(1, 'E20'), (2, 'E15'), (3, 'E4'), (4, 'S13'), (5, 'E20'), (6, 'S1'), (7, 'E6'), (8, 'E4'), (9, 'S12'), (10, 'S20'), (11, 'S19'), (12, 'S15'), (13, 'S8'), (14, 'E11')]",2.235097385894832
"[(1, 'S20'), (2, 'E2'), (3, 'S9'), (4, 'E20'), (5, 'E5'), (6, 'E6'), (7, 'S20'), (8, 'S20'), (9, 'S9'), (10, 'S3'), (11, 'S6'), (12, 'E2'), (13, 'S12'), (14, 'E19')]",2.034643697849095
"[(1, 'E16'), (2, 'S6'), (3, 'S20'), (4, 'E9'), (5, 'E12'), (6, 'S1'), (7, 'S14'), (8, 'S3'), (9, 'E20'), (10, 'E5'), (11, 'E11'), (12, 'E12'), (13, 'E20'), (14, 'S5')]",2.445222839254882
"[(1, 'S12'), (2, 'E4'), (3, 'E4'), (4, 'E20'), (5, 'S20'), (6, 'S2'), (7, 'S5'), (8, 'S20'), (9, 'E9'), (10, 'E7'), (11, 'S4'), (12, 'E5'), (13, 'S17'), (14, 'S3')]",1.958060218105512
"[(1, 'E9'), (2, 'S12'), (3, 'E16'), (4, 'S20'), (5, 'S10'), (6, 'S20'), (7, 'S8'), (8, 'E7'), (9, 'S20'), (10, 'S19'), (11, 'S14'), (12, 'E3'), (13, 'E20'), (14, 'S5')]",2.064931412770523
"[(1, 'S20'), (2, 'E1'), (3, 'E9'), (4, 'E10'), (5, 'E6'), (6, 'S20'), (7, 'S14'), (8, 'E12'), (9, 'E8'), (10, 'S10'), (11, 'S10'), (12, 'E1'), (13, 'S20'), (14, 'S14')]",1.9199645298252896
"[(1, 'E7'), (2, 'S5'), (3, 'S14'), (4, 'E10'), (5, 'S13'), (6, 'E20'), (7, 'S20'), (8, 'S19'), (9, 'S6'), (10, 'S19'), (11, 'S12'), (12, 'S4'), (13, 'S5'), (14, 'S20')]",2.015438921873251
"[(1, 'E5'), (2, 'E20'), (3, 'E1'), (4, 'S20'), (5, 'S12'), (6, 'E20'), (7, 'S2'), (8, 'S3'), (9, 'S20'), (10, 'S15'), (11, 'E6'), (12, 'S7'), (13, 'S20'), (14, 'E20')]",2.2033288127501933
"[(1, 'S20'), (2, 'E3'), (3, 'S3'), (4, 'E0'), (5, 'S20'), (6, 'S16'), (7, 'S20'), (8, 'S14'), (9, 'E8'), (10, 'S0'), (11, 'E10'), (12, 'E7'), (13, 'S8'), (14, 'E12')]",1.947142620368556
"[(1, 'S20'), (2, 'S10'), (3, 'S18'), (4, 'E20'), (5, 'E5'), (6, 'S20'), (7, 'S17'), (8, 'S7'), (9, 'E4'), (10, 'S13'), (11, 'S11'), (12, 'E1'), (13, 'E0'), (14, 'S7')]",1.85482387784349
"[(1, 'E5'), (2, 'S12'), (3, 'S7'), (4, 'E13'), (5, 'S13'), (6, 'S20'), (7, 'S15'), (8, 'E14'), (9, 'S4'), (10, 'S18'), (11, 'E9'), (12, 'S13'), (13, 'E3'), (14, 'E3')]",1.9664233717941393
